UE_ID;UE_NOM;CHAPITRE_ID;CHAPITRE;SERIE_ID;SERIE_TITRE;NB_QUESTIONS
113;Anatomie - US;201;Membres Inférieurs;16094;Membres Inférieurs  - Série 6;5
113;Anatomie - US;201;Membres Inférieurs;16095;Membres Inférieurs  - Série 7;5
113;Anatomie - US;201;Membres Inférieurs;16096;Membres Inférieurs  - Série 8;5
113;Anatomie - US;193;Appareil respiratoire US;17457;Appareil respiratoire US - Série 1;5
113;Anatomie - US;193;Appareil respiratoire US;17458;Appareil respiratoire US - Série 2;5
113;Anatomie - US;193;Appareil respiratoire US;17459;Appareil respiratoire US - Série 3;5
113;Anatomie - US;193;Appareil respiratoire US;17460;Appareil respiratoire US - Série 4;5
113;Anatomie - US;193;Appareil respiratoire US;17461;Appareil respiratoire US - Série 5;5
113;Anatomie - US;193;Appareil respiratoire US;17462;Appareil respiratoire US - Série 6;5
113;Anatomie - US;193;Appareil respiratoire US;17463;Appareil respiratoire US - Série 7;5
113;Anatomie - US;193;Appareil respiratoire US;17464;Appareil respiratoire US - Série 8;5
113;Anatomie - US;194;Le Rachis US;17470;Le Rachis US - Série 1;5
113;Anatomie - US;194;Le Rachis US;17472;Le Rachis US - Série 2;5
113;Anatomie - US;194;Le Rachis US;17474;Le Rachis US - Série 3;5
113;Anatomie - US;194;Le Rachis US;17476;Le Rachis US - Série 4;5
113;Anatomie - US;194;Le Rachis US;17477;Le Rachis US - Série 5;5
113;Anatomie - US;194;Le Rachis US;17478;Le Rachis US - Série 6;5
113;Anatomie - US;194;Le Rachis US;17479;Le Rachis US - Série 7;5
113;Anatomie - US;194;Le Rachis US;17480;Le Rachis US - Série 8;5
113;Anatomie - US;200;Membres Supérieurs;17481;Membres Supérieurs  - Série 1;5
113;Anatomie - US;200;Membres Supérieurs;17482;Membres Supérieurs  - Série 2;5
113;Anatomie - US;200;Membres Supérieurs;17483;Membres Supérieurs  - Série 3;5
113;Anatomie - US;200;Membres Supérieurs;17484;Membres Supérieurs  - Série 4;5
113;Anatomie - US;200;Membres Supérieurs;17485;Membres Supérieurs  - Série 5;5
113;Anatomie - US;200;Membres Supérieurs;17486;Membres Supérieurs  - Série 6;5
113;Anatomie - US;200;Membres Supérieurs;17487;Membres Supérieurs  - Série 7;5
113;Anatomie - US;200;Membres Supérieurs;17488;Membres Supérieurs  - Série 8;5
113;Anatomie - US;196;Organes des sens US;17489;Organes des sens US - Série 1;5
113;Anatomie - US;196;Organes des sens US;17490;Organes des sens US - Série 2;5
113;Anatomie - US;197;Appareil digestif US;17491;Appareil digestif US - Série 1;5
113;Anatomie - US;196;Organes des sens US;17492;Organes des sens US - Série 3;5
113;Anatomie - US;196;Organes des sens US;17493;Organes des sens US - Série 4;5
113;Anatomie - US;197;Appareil digestif US;17494;Appareil digestif US - Série 2;5
113;Anatomie - US;197;Appareil digestif US;17495;Appareil digestif US - Série 3;5
113;Anatomie - US;197;Appareil digestif US;17496;Appareil digestif US - Série 4;5
113;Anatomie - US;196;Organes des sens US;17497;Organes des sens US - Série 5;5
113;Anatomie - US;197;Appareil digestif US;17498;Appareil digestif US - Série 5;5
113;Anatomie - US;196;Organes des sens US;17499;Organes des sens US - Série 6;5
113;Anatomie - US;197;Appareil digestif US;17500;Appareil digestif US - Série 6;5
113;Anatomie - US;196;Organes des sens US;17501;Organes des sens US - Série 7;5
113;Anatomie - US;197;Appareil digestif US;17502;Appareil digestif US - Série 7;5
113;Anatomie - US;196;Organes des sens US;17503;Organes des sens US - Série 8;5
113;Anatomie - US;197;Appareil digestif US;17504;Appareil digestif US - Série 8;5
113;Anatomie - US;200;Membres Supérieurs;17505;Membres Supérieurs  - Série 1;5
113;Anatomie - US;200;Membres Supérieurs;17506;Membres Supérieurs  - Série 2;5
113;Anatomie - US;200;Membres Supérieurs;17507;Membres Supérieurs  - Série 3;5
113;Anatomie - US;200;Membres Supérieurs;17508;Membres Supérieurs  - Série 4;5
113;Anatomie - US;200;Membres Supérieurs;17509;Membres Supérieurs  - Série 5;5
113;Anatomie - US;200;Membres Supérieurs;17510;Membres Supérieurs  - Série 6;5
113;Anatomie - US;200;Membres Supérieurs;17511;Membres Supérieurs  - Série 7;5
113;Anatomie - US;200;Membres Supérieurs;17512;Membres Supérieurs  - Série 8;5
113;Anatomie - US;202;Membres Inférieurs;19313;Membres Inférieurs  - Série 1;5
113;Anatomie - US;202;Membres Inférieurs;19314;Membres Inférieurs  - Série 2;5
113;Anatomie - US;202;Membres Inférieurs;19315;Membres Inférieurs  - Série 3;5
113;Anatomie - US;202;Membres Inférieurs;19316;Membres Inférieurs  - Série 4;5
113;Anatomie - US;202;Membres Inférieurs;19317;Membres Inférieurs  - Série 5;5
113;Anatomie - US;202;Membres Inférieurs;19318;Membres Inférieurs  - Série 6;5
113;Anatomie - US;202;Membres Inférieurs;19319;Membres Inférieurs  - Série 7;5
113;Anatomie - US;201;Membres Inférieurs;19320;Membres Inférieurs  - Série 1;5
113;Anatomie - US;201;Membres Inférieurs;19321;Membres Inférieurs  - Série 2;5
113;Anatomie - US;201;Membres Inférieurs;19322;Membres Inférieurs  - Série 3;5
113;Anatomie - US;201;Membres Inférieurs;19323;Membres Inférieurs  - Série 4;5
113;Anatomie - US;201;Membres Inférieurs;19324;Membres Inférieurs  - Série 5;5
113;Anatomie - US;201;Membres Inférieurs;19325;Membres Inférieurs  - Série 6;5
113;Anatomie - US;201;Membres Inférieurs;19326;Membres Inférieurs  - Série 7;5
113;Anatomie - US;201;Membres Inférieurs;19327;Membres Inférieurs  - Série 8;5
113;Anatomie - US;190;Introduction à l’anatomie générale;19348;CB4 - Anatomie;36
113;Anatomie - US;191;Introduction au système nerveux;19348;CB4 - Anatomie;36
113;Anatomie - US;192;Appareil cardio-circulatoire US;19348;CB4 - Anatomie;36
113;Anatomie - US;193;Appareil respiratoire US;19348;CB4 - Anatomie;36
113;Anatomie - US;196;Organes des sens US;19348;CB4 - Anatomie;36
113;Anatomie - US;194;Le Rachis US;19348;CB4 - Anatomie;36
113;Anatomie - US;195;Paroi du tronc US;19348;CB4 - Anatomie;36
113;Anatomie - US;197;Appareil digestif US;19348;CB4 - Anatomie;36
113;Anatomie - US;199;Membres supérieurs;19348;CB4 - Anatomie;36
113;Anatomie - US;198;Appareil génito-urinaire US;19348;CB4 - Anatomie;36
113;Anatomie - US;200;Membres Supérieurs;19348;CB4 - Anatomie;36
113;Anatomie - US;201;Membres Inférieurs;19348;CB4 - Anatomie;36
113;Anatomie - US;202;Membres Inférieurs;19348;CB4 - Anatomie;36
539;Anglais;3935;Anatomy;6060;Anatomy #1;5
539;Anglais;3935;Anatomy;6061;Anatomy #2;5
539;Anglais;3935;Anatomy;6062;Anatomy #3;4
539;Anglais;3937;Hospital staff, rooms & admissions;6063;Hospital Staff #4;5
539;Anglais;3937;Hospital staff, rooms & admissions;6064;Hospital Staff #5;5
539;Anglais;3937;Hospital staff, rooms & admissions;6065;Hospital Staff #6;5
539;Anglais;3938;Medical equipment & procédures;6069;Medical equipment and procedures #7;5
539;Anglais;3938;Medical equipment & procédures;6070;Medical equipment and procedures #8;5
539;Anglais;3935;Anatomy;21471;CB2 - Anglais;20
539;Anglais;3936;Symptoms, injuries & conditions;21471;CB2 - Anglais;20
539;Anglais;3937;Hospital staff, rooms & admissions;21471;CB2 - Anglais;20
539;Anglais;4612;Hospital staff, rooms and admissions;21471;CB2 - Anglais;20
539;Anglais;3938;Medical equipment & procédures;21471;CB2 - Anglais;20
117;Anglais - US;218;Chapitre 2 - Vocabulaire;12514;CB2 - Anglais médical;50
117;Anglais - US;217;Chapitre 1 - Grammaire;13722;CB3 - Anglais médical;50
117;Anglais - US;218;Chapitre 2 - Vocabulaire;13722;CB3 - Anglais médical;50
117;Anglais - US;217;Chapitre 1 - Grammaire;19354;CB4 - Anglais médical;50
117;Anglais - US;218;Chapitre 2 - Vocabulaire;19354;CB4 - Anglais médical;50
448;Anglais Médical;2596;CV and Cover Letter;4737;FC2 - CV and Cover Letter #1;5
448;Anglais Médical;2596;CV and Cover Letter;4738;FC2 - CV and Cover Letter #2;5
448;Anglais Médical;2600;Dialogues in Various Healthcare situations;4748;FC3 - Dialogues in Various Healthcare situations #2;5
448;Anglais Médical;2600;Dialogues in Various Healthcare situations;4749;FC3 - Dialogues in Various Healthcare situations #1;5
448;Anglais Médical;2939;Public health;4750;FC1 - Public health #2;5
448;Anglais Médical;2939;Public health;4751;FC1 - Public health #1;5
448;Anglais Médical;2938;Viruses and common health issues;4761;FC4 - Viruses and common health issues #2;5
448;Anglais Médical;2938;Viruses and common health issues;4762;FC4 - Viruses and common health issues #1;5
953;Anthropologie;2062;Introduction à la sociologie et à l’anthropologie de la santé;3076;Introduction à l’anthropologie et à la sociologie de la santé  #1;5
953;Anthropologie;2062;Introduction à la sociologie et à l’anthropologie de la santé;3077;Introduction à l’anthropologie et à la sociologie de la santé  #2;5
953;Anthropologie;2063;Anthropologie et sociologie de la santé;3078;Anthropologie et sociologie de la santé #3;5
953;Anthropologie;2063;Anthropologie et sociologie de la santé;3080;Anthropologie et sociologie de la santé #4;5
953;Anthropologie;2064;Socialisation, Identité et société;3081;Socialisation, identité et société #5;5
953;Anthropologie;2064;Socialisation, Identité et société;3082;Socialisation, identité et société #6;5
953;Anthropologie;2065;Les identités professionnelles dans le champ de la santé;3083;Les identités professionnelles dans le champ de la santé  #7;5
953;Anthropologie;2065;Les identités professionnelles dans le champ de la santé;3084;Les identités professionnelles dans le champ de la santé  #8;5
953;Anthropologie;2066;Les usages socio-culturels du corps;3085;Les usages socio-culturels du corps #9;5
953;Anthropologie;2066;Les usages socio-culturels du corps;3086;Les usages socio-culturels du corps #10;5
953;Anthropologie;2067;Les représentations actuelles du corps;3087;Les représentations actuelles du corps #11;5
953;Anthropologie;2067;Les représentations actuelles du corps;3088;Les représentations actuelles du corps #12;5
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;20633;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10 - Série 1;5
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;20634;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10 - Série 2;5
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;20635;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10 - Série 3;5
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;20636;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10 - Série 4;5
953;Anthropologie;2062;Introduction à la sociologie et à l’anthropologie de la santé;21313;Introduction à la sociologie et à l’anthropologie de la santé - Série 1;5
953;Anthropologie;2062;Introduction à la sociologie et à l’anthropologie de la santé;21314;Introduction à la sociologie et à l’anthropologie de la santé - Série 2;5
953;Anthropologie;2063;Anthropologie et sociologie de la santé;21315;Anthropologie et sociologie de la santé - Série 1;5
953;Anthropologie;2063;Anthropologie et sociologie de la santé;21316;Anthropologie et sociologie de la santé - Série 2;5
953;Anthropologie;2064;Socialisation, Identité et société;21317; Socialisation, Identité et société - Série 1;5
953;Anthropologie;2064;Socialisation, Identité et société;21318; Socialisation, Identité et société - Série 2;5
953;Anthropologie;2065;Les identités professionnelles dans le champ de la santé;21319;Les identités professionnelles dans le champ de la santé - Série 1;5
953;Anthropologie;2065;Les identités professionnelles dans le champ de la santé;21320;Les identités professionnelles dans le champ de la santé - Série 2;5
953;Anthropologie;2066;Les usages socio-culturels du corps;21321;Les usages socio-culturels du corps - Série 1;5
953;Anthropologie;2066;Les usages socio-culturels du corps;21322;Les usages socio-culturels du corps - Série 2;5
953;Anthropologie;2067;Les représentations actuelles du corps;21323;Les représentations actuelles du corps  - Série 1;5
953;Anthropologie;2067;Les représentations actuelles du corps;21324;Les représentations actuelles du corps  - Série 2;5
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;21326;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10 - Série 1;5
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;21328;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10 - Série 2;5
953;Anthropologie;2062;Introduction à la sociologie et à l’anthropologie de la santé;21466;CB2 - SHS 4 et 5;50
953;Anthropologie;2062;Introduction à la sociologie et à l’anthropologie de la santé;21665;CB3 - SHS 4 et 5;50
953;Anthropologie;2063;Anthropologie et sociologie de la santé;21665;CB3 - SHS 4 et 5;50
953;Anthropologie;2064;Socialisation, Identité et société;21665;CB3 - SHS 4 et 5;50
953;Anthropologie;2065;Les identités professionnelles dans le champ de la santé;21665;CB3 - SHS 4 et 5;50
953;Anthropologie;2066;Les usages socio-culturels du corps;21665;CB3 - SHS 4 et 5;50
953;Anthropologie;2067;Les représentations actuelles du corps;21665;CB3 - SHS 4 et 5;50
953;Anthropologie;2948;Les limites de la démocratie sanitaire : L'exemple de la crise sanitaire liée au Covid-10;21665;CB3 - SHS 4 et 5;50
766;APP;888;Qu’est-ce que l’économie ? UB;935;Qu’est-ce que l’économie ? #11;5
766;APP;888;Qu’est-ce que l’économie ? UB;936;Qu’est-ce que l’économie ? #12;5
766;APP;435;De la création de richesses au financement du système de protection sociale UB;938;De la création de richesses au financement du système de protection sociale #13;5
766;APP;435;De la création de richesses au financement du système de protection sociale UB;940;De la création de richesses au financement du système de protection sociale #14;5
766;APP;437;Lien entre santé, croissance et développement UB;941;Lien entre santé, croissance et développement #15;5
766;APP;437;Lien entre santé, croissance et développement UB;942;Lien entre santé, croissance et développement #16;5
766;APP;448;Deux inventions majeures d’une médecine moderne : Evidence-based medicine Éducation thérapeutique du patient UB;957;Deux inventions majeures d’une médecine moderne :  Evidence-based medicine  Education thérapeutique du patient #19;5
766;APP;448;Deux inventions majeures d’une médecine moderne : Evidence-based medicine Éducation thérapeutique du patient UB;959;Deux inventions majeures d’une médecine moderne :  Evidence-based medicine  Education thérapeutique du patient #20;5
766;APP;450;Introduction à la qualité dans les métiers du soin UB;962;Introduction à la qualité dans les métiers du soin #21;5
766;APP;450;Introduction à la qualité dans les métiers du soin UB;963;Introduction à la qualité dans les métiers du soin #22;5
766;APP;449;Ethique de la décision médicale UB;973;Ethique de la décision médicale #23;5
766;APP;449;Ethique de la décision médicale UB;974;Ethique de la décision médicale #24;5
766;APP;444;Approche sociologique du suicide UB;982;Approche sociologique du suicide #31;5
766;APP;444;Approche sociologique du suicide UB;984;Approche sociologique du suicide #32;5
766;APP;454;Unification du corps médical en France : 19ème siècle UB;1000;Unification du corps médical en France : 19ème siècle #47;5
766;APP;454;Unification du corps médical en France : 19ème siècle UB;1001;Unification du corps médical en France : 19ème siècle # 48;5
766;APP;453;Famille et parenté UB;1002;Famille et parenté #49;5
766;APP;453;Famille et parenté UB;1003;Famille et parenté #50;5
766;APP;455;Alliance et prohibition de l’inceste UB;1004;Alliance et prohibition de l’inceste #51;5
766;APP;455;Alliance et prohibition de l’inceste UB;1005;Alliance et prohibition de l’inceste #52;5
766;APP;1652;Travail et santé;3288;Travail et santé #70;5
766;APP;1652;Travail et santé;3289;Travail et santé #71;6
766;APP;2142;Alimentation;3294;Alimentation #74;5
766;APP;2142;Alimentation;3295;Alimentation #75;6
766;APP;437;Lien entre santé, croissance et développement UB;5885;Lien entre santé, croissance et développement #97 ;5
766;APP;4311;L’évolution des dépenses de santé en France;6039;L'évolution des dépenses de santé en France #100;5
766;APP;4311;L’évolution des dépenses de santé en France;6040;L'évolution des dépenses de santé en France #101;5
766;APP;4311;L’évolution des dépenses de santé en France;6041;L'évolution des dépenses de santé en France #102;5
766;APP;437;Lien entre santé, croissance et développement UB;12949;CB n°2 - SHS (APP);48
766;APP;444;Approche sociologique du suicide UB;19507;CB4 - APP - SHS;48
714;Approfondissement;2885;Amaigrissement et dénutrition;4686;App - Amaigrissement et dénutrition #32;5
714;Approfondissement;2885;Amaigrissement et dénutrition;4687;App - Amaigrissement et dénutrition #33;5
394;Bases moléculaires en oncologie;1692;1 - Introduction : Le Cancer;19743;1 - Introduction : Le Cancer - Série 1;5
394;Bases moléculaires en oncologie;1692;1 - Introduction : Le Cancer;19744;1 - Introduction : Le Cancer - Série 2;5
394;Bases moléculaires en oncologie;1692;1 - Introduction : Le Cancer;19745;1 - Introduction : Le Cancer - Série 3;5
394;Bases moléculaires en oncologie;1692;1 - Introduction : Le Cancer;19746;1 - Introduction : Le Cancer - Série 4;5
